"organism_key","taxon","start_day","start_month","start_year","end_day","end_month","end_year"
"NBNORG0000101184","Anakelisia fasciata",1,1,1950,,,
"NBNORG0000101185","Anakelisia perspicillata",1,1,1950,,,
"NBNORG0000101204","Anoscopus albiger",1,1,1950,,,
"NBNORG0000101205","Aphrodes bicincta",1,1,1950,,,
"NBNORG0000101206","Planaphrodes bifasciata",1,1,1950,,,
"NBNORG0000101207","Anoscopus flavostriatus",1,1,1950,,,
"NBNORG0000101208","Anoscopus histrionicus",1,1,1950,,,
"NBNORG0000101209","Aphrodes makarovi",1,1,1950,,,
"NBNORG0000101210","Anoscopus serratulae",1,1,1950,,,
"NBNORG0000101212","Aphrophora alni",1,1,1950,,,
"NBNORG0000101213","Aphrophora major",1,1,1950,,,
"NBNORG0000101214","Aphrophora pectoralis",1,1,1950,,,
"NBNORG0000101215","Aphrophora salicina",1,1,1950,,,
"NBNORG0000101217","Arboridia parvula",1,1,1950,,,
"NBNORG0000101218","Arboridia ribauti",1,1,1950,,,
"NBNORG0000101220","Arocephalus punctum",1,1,1950,,,
"NBNORG0000101222","Arthaldeus pascuellus",1,1,1950,,,
"NBNORG0000101223","Arthaldeus striifrons",1,1,1950,,,
"NBNORG0000101231","Athysanus argentarius",1,1,1950,,,
"NBNORG0000101235","Balclutha punctata",1,1,1950,,,
"NBNORG0000101248","Centrotus cornutus",1,1,1950,,,
"NBNORG0000101250","Cercopis vulnerata",1,1,1950,,,
"NBNORG0000101253","Chloriona glaucescens",1,1,1950,,,
"NBNORG0000101254","Chloriona smaragdula",1,1,1950,,,
"NBNORG0000101255","Chloriona unicolor",1,1,1950,,,
"NBNORG0000101260","Cicadella viridis",1,1,1950,,,
"NBNORG0000101263","Cicadula aurantipes",1,1,1950,,,
"NBNORG0000101264","Cicadula flori",1,1,1950,,,
"NBNORG0000101265","Cicadula frontalis",1,1,1950,,,
"NBNORG0000101266","Cicadula intermedia",1,1,1950,,,
"NBNORG0000101267","Cicadula ornata",1,1,1950,,,
"NBNORG0000101268","Cicadula persimilis",1,1,1950,,,
"NBNORG0000101269","Cicadula quadrinotata",1,1,1950,,,
"NBNORG0000101270","Cicadula quinquenotata",1,1,1950,,,
"NBNORG0000101271","Cicadula saturata",1,1,1950,,,
"NBNORG0000101273","Cixius caledonicus",1,1,1950,,,
"NBNORG0000101274","Cixius cambricus",1,1,1950,,,
"NBNORG0000101275","Cixius cunicularius",1,1,1950,,,
"NBNORG0000101276","Cixius distinguendus",1,1,1950,,,
"NBNORG0000101277","Cixius nervosus",1,1,1950,,,
"NBNORG0000101278","Cixius remotus",1,1,1950,,,
"NBNORG0000101279","Cixius (Acanthocixius) similis",1,1,1950,,,
"NBNORG0000101280","Cixius simplex",1,1,1950,,,
"NBNORG0000101282","Colladonus torneellus",1,1,1950,,,
"NBNORG0000101285","Conomelus anceps",1,1,1950,,,
"NBNORG0000101287","Conosanus obsoletus",1,1,1950,,,
"NBNORG0000101289","Cosmotettix caudatus",1,1,1950,,,
"NBNORG0000101290","Cosmotettix costalis",1,1,1950,,,
"NBNORG0000101291","Cosmotettix panzeri",1,1,1950,,,
"NBNORG0000101299","Criomorphus albomarginatus",1,1,1950,,,
"NBNORG0000101308","Delphacinus mesomelas",1,1,1950,,,
"NBNORG0000101310","Delphacodes venosus",1,1,1950,,,
"NBNORG0000101312","Delphax pulchellus",1,1,1950,,,
"NBNORG0000101314","Deltocephalus maculiceps",1,1,1950,,,
"NBNORG0000101315","Deltocephalus pulicaris",1,1,1950,,,
"NBNORG0000101317","Dicranotropis divergens",1,1,1950,,,
"NBNORG0000101318","Dicranotropis hamata",1,1,1950,,,
"NBNORG0000101320","Dikraneura variata",1,1,1950,,,
"NBNORG0000101322","Verdanus abdominalis",1,1,1950,,,
"NBNORG0000101325","Ditropis pteridis",1,1,1950,,,
"NBNORG0000101327","Doratura stylata",1,1,1950,,,
"NBNORG0000101338","Edwardsiana avellanae",1,1,1950,,,
"NBNORG0000101339","Edwardsiana bergmanni",1,1,1950,,,
"NBNORG0000101340","Edwardsiana candidula",1,1,1950,,,
"NBNORG0000101341","Edwardsiana crataegi",1,1,1950,,,
"NBNORG0000101342","Edwardsiana diversa",1,1,1950,,,
"NBNORG0000101343","Edwardsiana flavescens",1,1,1950,,,
"NBNORG0000101344","Edwardsiana frustrator",1,1,1950,,,
"NBNORG0000101345","Edwardsiana geometrica",1,1,1950,,,
"NBNORG0000101346","Edwardsiana lethierryi",1,1,1950,,,
"NBNORG0000101347","Edwardsiana nigriloba",1,1,1950,,,
"NBNORG0000101348","Edwardsiana plebeja",1,1,1950,,,
"NBNORG0000101349","Edwardsiana prunicola",1,1,1950,,,
"NBNORG0000101350","Edwardsiana rosae",1,1,1950,,,
"NBNORG0000101351","Edwardsiana salicicola",1,1,1950,,,
"NBNORG0000101352","Edwardsiana spinigera",1,1,1950,,,
"NBNORG0000101354","Elymana sulphurella",1,1,1950,,,
"NBNORG0000101356","Emelyanoviana mollicula",1,1,1950,,,
"NBNORG0000101504","Acanthodelphax denticauda",1,1,1950,,,
"NBNORG0000101507","Adarrus multinotatus",1,1,1950,,,
"NBNORG0000101508","Errastunus ocellaris",1,1,1950,,,
"NBNORG0000101517","Empoasca decipiens",1,1,1950,,,
"NBNORG0000101518","Empoasca pteridis",1,1,1950,,,
"NBNORG0000101519","Empoasca vitis",1,1,1950,,,
"NBNORG0000101525","Erythria aureola",1,1,1950,,,
"NBNORG0000101527","Euconomelus lepidus",1,1,1950,,,
"NBNORG0000101529","Euides basilinea",1,1,1950,,,
"NBNORG0000101531","Eupelix cuspidata",1,1,1950,,,
"NBNORG0000101533","Eupterycyba jucunda",1,1,1950,,,
"NBNORG0000101535","Eupteryx artemisiae",1,1,1950,,,
"NBNORG0000101536","Eupteryx atropunctata",1,1,1950,,,
"NBNORG0000101537","Eupteryx aurata",1,1,1950,,,
"NBNORG0000101538","Eupteryx cyclops",1,1,1950,,,
"NBNORG0000101539","Eupteryx filicum",1,1,1950,,,
"NBNORG0000101540","Eupteryx florida",1,1,1950,,,
"NBNORG0000101541","Eupteryx heydenii",1,1,1950,,,
"NBNORG0000101542","Eupteryx melissae",1,1,1950,,,
"NBNORG0000101543","Eupteryx notata",1,1,1950,,,
"NBNORG0000101544","Eupteryx origani",1,1,1950,,,
"NBNORG0000101545","Eupteryx signatipennis",1,1,1950,,,
"NBNORG0000101546","Eupteryx stachydearum",1,1,1950,,,
"NBNORG0000101547","Eupteryx tenella",1,1,1950,,,
"NBNORG0000101548","Eupteryx thoulessi",1,1,1950,,,
"NBNORG0000101549","Eupteryx urticae",1,1,1950,,,
"NBNORG0000101550","Eupteryx vittata",1,1,1950,,,
"NBNORG0000101552","Eurhadina concinna",1,1,1950,,,
"NBNORG0000101553","Eurhadina loewii",1,1,1950,,,
"NBNORG0000101554","Eurhadina pulchella",1,1,1950,,,
"NBNORG0000101556","Eurybregma nigrolineata",1,1,1950,,,
"NBNORG0000101558","Eurysa lineata",1,1,1950,,,
"NBNORG0000101562","Euscelis incisus",1,1,1950,,,
"NBNORG0000101563","Euscelis lineolatus",1,1,1950,,,
"NBNORG0000101565","Evacanthus acuminatus",1,1,1950,,,
"NBNORG0000101566","Evacanthus interruptus",1,1,1950,,,
"NBNORG0000101568","Fagocyba carri",1,1,1950,,,
"NBNORG0000101569","Fagocyba cruenta",1,1,1950,,,
"NBNORG0000101575","Forcipata citrinella",1,1,1950,,,
"NBNORG0000101576","Forcipata forcipata",1,1,1950,,,
"NBNORG0000101578","Gargara genistae",1,1,1950,,,
"NBNORG0000101580","Graphocephala fennahi",1,1,1950,,,
"NBNORG0000101582","Graphocraerus ventralis",1,1,1950,,,
"NBNORG0000101584","Gravesteiniella boldi",1,1,1950,,,
"NBNORG0000101586","Grypotes puncticollis",1,1,1950,,,
"NBNORG0000101589","Hardya melanopsis",1,1,1950,,,
"NBNORG0000101591","Hauptidia maroccana",1,1,1950,,,
"NBNORG0000101599","Hyledelphax elegantula",1,1,1950,,,
"NBNORG0000101601","Iassus lanio",1,1,1950,,,
"NBNORG0000101603","Populicerus albicans",1,1,1950,,,
"NBNORG0000101604","Populicerus confusus",1,1,1950,,,
"NBNORG0000101605","Tremulicerus distinguendus",1,1,1950,,,
"NBNORG0000101606","Metidiocerus elegans",1,1,1950,,,
"NBNORG0000101607","Populicerus nitidissimus",1,1,1950,,,
"NBNORG0000101608","Idiocerus herrichi",1,1,1950,,,
"NBNORG0000101609","Populicerus laminatus",1,1,1950,,,
"NBNORG0000101610","Idiocerus lituratus",1,1,1950,,,
"NBNORG0000101611","Stenidiocerus poecilus",1,1,1950,,,
"NBNORG0000101612","Populicerus populi",1,1,1950,,,
"NBNORG0000101613","Metidiocerus rutilans",1,1,1950,,,
"NBNORG0000101614","Idiocerus similis",1,1,1950,,,
"NBNORG0000101615","Idiocerus stigmaticalis",1,1,1950,,,
"NBNORG0000101616","Tremulicerus tremulae",1,1,1950,,,
"NBNORG0000101617","Tremulicerus vitreus",1,1,1950,,,
"NBNORG0000101618","Acericerus vittifrons",1,1,1950,,,
"NBNORG0000101620","Idiodonus cruentatus",1,1,1950,,,
"NBNORG0000101624","Issus coleoptratus",1,1,1950,,,
"NBNORG0000101627","Jassargus flori",1,1,1950,,,
"NBNORG0000101628","Jassargus sursumflexus",1,1,1950,,,
"NBNORG0000101630","Javesella discolor",1,1,1950,,,
"NBNORG0000101631","Javesella dubia",1,1,1950,,,
"NBNORG0000101632","Javesella forcipata",1,1,1950,,,
"NBNORG0000101633","Javesella obscurella",1,1,1950,,,
"NBNORG0000101634","Javesella pellucida",1,1,1950,,,
"NBNORG0000101637","Kelisia guttula",1,1,1950,,,
"NBNORG0000101638","Kelisia guttulifera",1,1,1950,,,
"NBNORG0000101639","Kelisia pallidula",1,1,1950,,,
"NBNORG0000101640","Kelisia punctulum",1,1,1950,,,
"NBNORG0000101641","Kelisia ribauti",1,1,1950,,,
"NBNORG0000101642","Kelisia sabulicola",1,1,1950,,,
"NBNORG0000101643","Kelisia vittipennis",1,1,1950,,,
"NBNORG0000101646","Kosswigianella exigua",1,1,1950,,,
"NBNORG0000101650","Kybos butleri",1,1,1950,,,
"NBNORG0000101651","Kybos populi",1,1,1950,,,
"NBNORG0000101652","Kybos rufescens",1,1,1950,,,
"NBNORG0000101653","Kybos smaragdulus",1,1,1950,,,
"NBNORG0000101654","Kybos strigilifer",1,1,1950,,,
"NBNORG0000101655","Kybos virgator",1,1,1950,,,
"NBNORG0000101657","Lamprotettix nitidulus",1,1,1950,,,
"NBNORG0000101660","Ledra aurita",1,1,1950,,,
"NBNORG0000101662","Limotettix striola",1,1,1950,,,
"NBNORG0000101664","Lindbergina aurovittata",1,1,1950,,,
"NBNORG0000101666","Linnavuoriana decempunctata",1,1,1950,,,
"NBNORG0000101667","Linnavuoriana sexmaculata",1,1,1950,,,
"NBNORG0000101675","Macropsis albae",1,1,1950,,,
"NBNORG0000101676","Macropsis cerea",1,1,1950,,,
"NBNORG0000101677","Macropsis fuscinervis",1,1,1950,,,
"NBNORG0000101678","Macropsis fuscula",1,1,1950,,,
"NBNORG0000101679","Macropsis graminea",1,1,1950,,,
"NBNORG0000101680","Macropsis impura",1,1,1950,,,
"NBNORG0000101681","Macropsis infuscata",1,1,1950,,,
"NBNORG0000101682","Macropsis marginata",1,1,1950,,,
"NBNORG0000101683","Macropsis prasina",1,1,1950,,,
"NBNORG0000101684","Macropsis scotti",1,1,1950,,,
"NBNORG0000101687","Macrosteles horvathi",1,1,1950,,,
"NBNORG0000101688","Macrosteles laevis",1,1,1950,,,
"NBNORG0000101689","Macrosteles oshanini",1,1,1950,,,
"NBNORG0000101690","Macrosteles ossiannilssoni",1,1,1950,,,
"NBNORG0000101691","Macrosteles septemnotatus",1,1,1950,,,
"NBNORG0000101692","Macrosteles sexnotatus",1,1,1950,,,
"NBNORG0000101693","Macrosteles variatus",1,1,1950,,,
"NBNORG0000101694","Macrosteles viridigriseus",1,1,1950,,,
"NBNORG0000101696","Macustus grisescens",1,1,1950,,,
"NBNORG0000101700","Megamelus notula",1,1,1950,,,
"NBNORG0000101702","Megophthalmus scabripennis",1,1,1950,,,
"NBNORG0000101703","Megophthalmus scanicus",1,1,1950,,,
"NBNORG0000101711","Henschia collina",1,1,1950,,,
"NBNORG0000101714","Mocydia crocea",1,1,1950,,,
"NBNORG0000101716","Mocydiopsis attenuata",1,1,1950,,,
"NBNORG0000101717","Mocydiopsis parvicauda",1,1,1950,,,
"NBNORG0000101719","Muellerianella brevipennis",1,1,1950,,,
"NBNORG0000101720","Muellerianella extrusa",1,1,1950,,,
"NBNORG0000101721","Muellerianella fairmairei",1,1,1950,,,
"NBNORG0000101723","Muirodelphax aubei",1,1,1950,,,
"NBNORG0000101732","Neophilaenus campestris",1,1,1950,,,
"NBNORG0000101733","Neophilaenus exclamationis",1,1,1950,,,
"NBNORG0000101734","Neophilaenus lineatus",1,1,1950,,,
"NBNORG0000101736","Notus flavipennis",1,1,1950,,,
"NBNORG0000101738","Pentastiridius leporinus",1,1,1950,,,
"NBNORG0000101739","Reptalus (Reptalus) panzeri",1,1,1950,,,
"NBNORG0000101742","Oncopsis alni",1,1,1950,,,
"NBNORG0000101743","Oncopsis avellanae",1,1,1950,,,
"NBNORG0000101744","Oncopsis carpini",1,1,1950,,,
"NBNORG0000101745","Oncopsis flavicollis",1,1,1950,,,
"NBNORG0000101746","Oncopsis subangulata",1,1,1950,,,
"NBNORG0000101747","Oncopsis tristis",1,1,1950,,,
"NBNORG0000101749","Opsius stactogalus",1,1,1950,,,
"NBNORG0000101755","Rhopalopyx adumbrata",1,1,1950,,,
"NBNORG0000101756","Paluda flaveola",1,1,1950,,,
"NBNORG0000101757","Rhopalopyx vitripennis",1,1,1950,,,
"NBNORG0000101760","Paraliburnia adela",1,1,1950,,,
"NBNORG0000101761","Paraliburnia clypealis",1,1,1950,,,
"NBNORG0000101764","Paramesus obtusifrons",1,1,1950,,,
"NBNORG0000101777","Philaenus spumarius",1,1,1950,,,
"NBNORG0000101782","Placotettix taeniatifrons",1,1,1950,,,
"NBNORG0000101786","Platymetopius undatus",1,1,1950,,,
"NBNORG0000101792","Psammotettix cephalotes",1,1,1950,,,
"NBNORG0000101793","Psammotettix confinis",1,1,1950,,,
"NBNORG0000101794","Psammotettix frigidus",1,1,1950,,,
"NBNORG0000101795","Psammotettix sabulicola",1,1,1950,,,
"NBNORG0000101828","Recilia coronifera",1,1,1950,,,
"NBNORG0000101835","Rhytidodus decimusquartus",1,1,1950,,,
"NBNORG0000101837","Rhytistylus proceps",1,1,1950,,,
"NBNORG0000101839","Ribautiana cruciata",1,1,1950,,,
"NBNORG0000101840","Ribautiana debilis",1,1,1950,,,
"NBNORG0000101841","Ribautiana scalaris",1,1,1950,,,
"NBNORG0000101842","Ribautiana ulmi",1,1,1950,,,
"NBNORG0000101845","Sagatus punctifrons",1,1,1950,,,
"NBNORG0000101847","Sardius argus",1,1,1950,,,
"NBNORG0000101850","Ophiola cornicula",1,1,1950,,,
"NBNORG0000101851","Ophiola decumana",1,1,1950,,,
"NBNORG0000101853","Sonronius dahlbomi",1,1,1950,,,
"NBNORG0000101855","Sorhoanus xanthoneurus",1,1,1950,,,
"NBNORG0000101859","Speudotettix subfusculus",1,1,1950,,,
"NBNORG0000101861","Stenocranus longipennis",1,1,1950,,,
"NBNORG0000101862","Stenocranus major",1,1,1950,,,
"NBNORG0000101863","Stenocranus minutus",1,1,1950,,,
"NBNORG0000101867","Stiroma affinis",1,1,1950,,,
"NBNORG0000101869","Streptanus aemulans",1,1,1950,,,
"NBNORG0000101870","Streptanus marginatus",1,1,1950,,,
"NBNORG0000101871","Streptanus sordidus",1,1,1950,,,
"NBNORG0000101873","Stroggylocephalus agrestis",1,1,1950,,,
"NBNORG0000101874","Stroggylocephalus livens",1,1,1950,,,
"NBNORG0000101879","Scottianella dalei",1,1,1950,,,
"NBNORG0000101880","Paradelphacodes litoralis",1,1,1950,,,
"NBNORG0000101881","Struebingianella lugubrina",1,1,1950,,,
"NBNORG0000101883","Tachycixius pilosus",1,1,1950,,,
"NBNORG0000101887","Tettigometra impressopunctata",1,1,1950,,,
"NBNORG0000101889","Thamnotettix confinis",1,1,1950,,,
"NBNORG0000101890","Thamnotettix dilutior",1,1,1950,,,
"NBNORG0000101914","Turrutus socialis",1,1,1950,,,
"NBNORG0000101916","Zonocyba bifasciata",1,1,1950,,,
"NBNORG0000101917","Typhlocyba quercus",1,1,1950,,,
"NBNORG0000101919","Nothodelphax distincta",1,1,1950,,,
"NBNORG0000101921","Ulopa reticulata",1,1,1950,,,
"NBNORG0000101922","Utecha trivia",1,1,1950,,,
"NBNORG0000101925","Xanthodelphax straminea",1,1,1950,,,
"NBNORG0000101928","Zygina angusta",1,1,1950,,,
"NBNORG0000101929","Zygina flammigera",1,1,1950,,,
"NBNORG0000101930","Zygina hyperici",1,1,1950,,,
"NBNORG0000101931","Zygina ordinaria",1,1,1950,,,
"NBNORG0000101932","Zygina schneideri",1,1,1950,,,
"NBNORG0000101933","Zygina suavis",1,1,1950,,,
"NBNORG0000101934","Zygina tiliae",1,1,1950,,,
"NBNORG0000101936","Zyginidia scutellaris",1,1,1950,,,
"NBNORG0000103539","Batracomorphus allionii",1,1,2000,,,
"NBNORG0000103540","Macropsis megerlei",1,1,1950,,,
"NBNORG0000103541","Dryodurgades antoniae",1,1,2000,,,
"NBNORG0000103542","Psammotettix helvolus",1,1,1950,,,
"NBNORG0000103543","Synophropsis lauri",1,1,2000,,,
"NBNORG0000103544","Alebra viridis",1,1,2000,,,
"NBNORG0000103545","Liguropia juniperi",1,1,2000,,,
"NBNORG0000103546","Eupteryx decemnotata",1,1,2000,,,
"NBNORG0000103547","Zyginella pulchra",1,1,2000,,,
"NBNORG0000103548","Kelisia occirrega",1,1,2000,,,
"NBNORG0000103549","Delphax crassicornis",1,1,2000,,,
"NBNORG0000103550","Acericerus ribauti",1,1,2010,,,
"NBNORG0000105359","Anaceratagallia venosa",1,1,1950,,,
"NBNORG0000105360","Anoscopus limicola",1,1,1950,,,
"NBNORG0000105423","Florodelphax leptosoma sensu stricto",1,1,1950,,,
"NBNORG0000105427","Macropsis scutellata sensu stricto",1,1,1950,,,
"NBNORG0000105429","Megamelodes quadrimaculatus sensu stricto",1,1,1950,,,
"NBNORG0000105431","Psammotettix putoni sensu stricto",1,1,1950,,,
"NBNORG0000105435","Ribautiana tenerrima sensu stricto",1,1,1950,,,
"NBNORG0000105437","Psammotettix alienus",1,1,1950,,,
"NBNORG0000105629","Ophiola plutonia",1,1,1950,,,
