"organism_key","taxon","stage","code"
"NBNORG0000010856","Zora spinimana","mature",3
"NBNORG0000010857","Zora armillata","mature",4
"NBNORG0000010858","Zora nemoralis","mature",3
"NBNORG0000010859","Zora silvestris","mature",4
"NBNORG0000010860","Anyphaena accentuata","mature",2
"NBNORG0000010861","Micrommata virescens","mature",2
"NBNORG0000010862","Thomisus onustus","mature",3
"NBNORG0000010863","Diaea dorsata","mature",2
"NBNORG0000010864","Misumena vatia","mature",2
"NBNORG0000010865","Pistius truncatus","mature",5
"NBNORG0000010866","Xysticus cristatus","mature",3
"NBNORG0000010867","Xysticus audax","mature",3
"NBNORG0000010868","Xysticus kochi","mature",3
"NBNORG0000010869","Xysticus erraticus","mature",3
"NBNORG0000010870","Xysticus lanio","mature",3
"NBNORG0000010871","Xysticus ulmi","mature",3
"NBNORG0000010872","Xysticus bifasciatus","mature",3
"NBNORG0000010873","Xysticus luctator","mature",4
"NBNORG0000010874","Xysticus sabulosus","mature",3
"NBNORG0000010875","Xysticus luctuosus","mature",4
"NBNORG0000010876","Xysticus acerbus","mature",4
"NBNORG0000010877","Bassaniodes robustus","mature",4
"NBNORG0000010878","Ozyptila scabricula","mature",4
"NBNORG0000010879","Ozyptila sanctuaria","mature",3
"NBNORG0000010880","Ozyptila praticola","mature",3
"NBNORG0000010881","Ozyptila trux","mature",3
"NBNORG0000010882","Ozyptila simplex","mature",3
"NBNORG0000010883","Ozyptila atomaria","mature",3
"NBNORG0000010884","Ozyptila brevipes","mature",3
"NBNORG0000010885","Philodromus dispar","mature",3
"NBNORG0000010886","Philodromus aureolus","mature",3
"NBNORG0000010887","Philodromus praedatus","mature",4
"NBNORG0000010888","Philodromus cespitum","mature",3
"NBNORG0000010890","Philodromus collinus","mature",3
"NBNORG0000010891","Rhysodromus fallax","mature",3
"NBNORG0000010892","Rhysodromus histrio","mature",3
"NBNORG0000010893","Philodromus emarginatus","mature",3
"NBNORG0000010894","Philodromus albidus","mature",3
"NBNORG0000010895","Philodromus margaritatus","mature",3
"NBNORG0000010896","Thanatus striatus","mature",3
"NBNORG0000010897","Thanatus formicinus","mature",5
"NBNORG0000010898","Tibellus maritimus","mature",3
"NBNORG0000010899","Tibellus oblongus","mature",3
"NBNORG0000010900","Salticus scenicus","mature",3
"NBNORG0000010902","Salticus zebraneus","mature",4
"NBNORG0000010903","Heliophanus cupreus","mature",3
"NBNORG0000010904","Heliophanus flavipes","mature",3
"NBNORG0000010905","Heliophanus auratus","mature",4
"NBNORG0000010907","Marpissa muscosa","mature",3
"NBNORG0000010908","Marpissa radiata","mature",3
"NBNORG0000010909","Marpissa nivoyi","mature",3
"NBNORG0000010910","Ballus chalybeius","mature",3
"NBNORG0000010911","Neon reticulatus","mature",3
"NBNORG0000010912","Neon valentulus","mature",4
"NBNORG0000010913","Euophrys frontalis","mature",3
"NBNORG0000010914","Euophrys herbigrada","mature",4
"NBNORG0000010915","Hypositticus pubescens","mature",3
"NBNORG0000010916","Attulus caricis","mature",3
"NBNORG0000010917","Calositticus floricola","mature",4
"NBNORG0000010918","Evarcha falcata","mature",3
"NBNORG0000010919","Evarcha arcuata","mature",3
"NBNORG0000010920","Phlegra fasciata","mature",4
"NBNORG0000010921","Synageles venator","mature",3
"NBNORG0000010922","Myrmarachne formicaria","mature",3
"NBNORG0000010923","Pellenes tripunctatus","mature",4
"NBNORG0000010924","Oxyopes heterophthalmus","mature",3
"NBNORG0000010925","Pardosa agricola","mature",4
"NBNORG0000010926","Pardosa agrestis","mature",3
"NBNORG0000010927","Pardosa monticola","mature",3
"NBNORG0000010928","Pardosa palustris","mature",3
"NBNORG0000010929","Pardosa pullata","mature",3
"NBNORG0000010930","Pardosa prativaga","mature",3
"NBNORG0000010931","Pardosa amentata","mature",3
"NBNORG0000010932","Pardosa nigriceps","mature",3
"NBNORG0000010933","Pardosa hortensis","mature",3
"NBNORG0000010934","Pardosa tenuipes","mature",3
"NBNORG0000010935","Pardosa trailli","mature",4
"NBNORG0000010936","Pardosa paludicola","mature",4
"NBNORG0000010937","Hygrolycosa rubrofasciata","mature",3
"NBNORG0000010938","Xerolycosa nemoralis","mature",3
"NBNORG0000010939","Xerolycosa miniata","mature",3
"NBNORG0000010940","Alopecosa pulverulenta","mature",3
"NBNORG0000010941","Alopecosa cuneata","mature",3
"NBNORG0000010942","Alopecosa barbipes","mature",3
"NBNORG0000010943","Alopecosa fabrilis","mature",4
"NBNORG0000010944","Trochosa ruricola","mature",3
"NBNORG0000010945","Trochosa robusta","mature",4
"NBNORG0000010946","Trochosa terricola","mature",3
"NBNORG0000010947","Trochosa spinipalpis","mature",4
"NBNORG0000010948","Arctosa fulvolineata","mature",4
"NBNORG0000010949","Arctosa perita","mature",3
"NBNORG0000010950","Arctosa leopardus","mature",3
"NBNORG0000010951","Arctosa cinerea","mature",3
"NBNORG0000010952","Arctosa alpigena","mature",4
"NBNORG0000010953","Pirata piraticus","mature",3
"NBNORG0000010954","Pirata tenuitarsis","mature",3
"NBNORG0000010955","Piratula hygrophila","mature",3
"NBNORG0000010956","Piratula uliginosa","mature",3
"NBNORG0000010957","Piratula latitans","mature",3
"NBNORG0000010958","Pirata piscatorius","mature",3
"NBNORG0000010959","Aulonia albimana","mature",5
"NBNORG0000010960","Pisaura mirabilis","mature",2
"NBNORG0000010961","Dolomedes fimbriatus","mature",3
"NBNORG0000010962","Dolomedes plantarius","mature",5
"NBNORG0000010963","Argyroneta aquatica","mature",2
"NBNORG0000010964","Agelena labyrinthica","mature",2
"NBNORG0000010965","Textrix denticulata","mature",2
"NBNORG0000010966","Eratigena duellica","mature",3
"NBNORG0000010967","Eratigena saeva","mature",4
"NBNORG0000010968","Eratigena atrica","mature",4
"NBNORG0000010969","Tegenaria parietina","mature",3
"NBNORG0000010970","Eratigena agrestis","mature",3
"NBNORG0000010971","Tegenaria domestica","mature",3
"NBNORG0000010972","Coelotes atropos","mature",3
"NBNORG0000010973","Coelotes terrestris","mature",3
"NBNORG0000010974","Cicurina cicur","mature",3
"NBNORG0000010975","Cryphoeca silvicola","mature",3
"NBNORG0000010976","Tuberta maerens","mature",4
"NBNORG0000010977","Mastigusa macrophthalma","mature",4
"NBNORG0000010978","Mastigusa arietina","mature",4
"NBNORG0000010979","Antistea elegans","mature",3
"NBNORG0000010980","Iberina montana","mature",3
"NBNORG0000010981","Iberina candida","mature",4
"NBNORG0000010982","Iberina microphthalma","mature",4
"NBNORG0000010983","Hahnia nava","mature",3
"NBNORG0000010984","Hahnia helveola","mature",3
"NBNORG0000010985","Hahnia pusilla","mature",3
"NBNORG0000010986","Ero cambridgei","mature",3
"NBNORG0000010987","Ero furcata","mature",3
"NBNORG0000010988","Ero aphana","mature",3
"NBNORG0000010989","Episinus angulatus","mature",3
"NBNORG0000010990","Episinus truncatus","mature",3
"NBNORG0000010991","Episinus maculipes","mature",4
"NBNORG0000010992","Euryopis flavomaculata","mature",3
"NBNORG0000010993","Dipoena erythropus","mature",4
"NBNORG0000010994","Dipoena coracina","mature",5
"NBNORG0000010995","Dipoena melanogaster","mature",4
"NBNORG0000010996","Dipoena torva","mature",4
"NBNORG0000010997","Crustulina guttata","mature",3
"NBNORG0000010998","Crustulina sticta","mature",3
"NBNORG0000010999","Steatoda bipunctata","mature",3
"NBNORG0000011000","Steatoda grossa","mature",3
"NBNORG0000011001","Theridion pictum","mature",3
"NBNORG0000011002","Theridion varians","mature",3
"NBNORG0000011003","Theridion pinastri","mature",4
"NBNORG0000011004","Theridion familiare","mature",4
"NBNORG0000011005","Theridion melanurum","mature",3
"NBNORG0000011006","Theridion mystaceum","mature",3
"NBNORG0000011007","Rugathodes instabilis","mature",3
"NBNORG0000011008","Rugathodes bellicosus","mature",3
"NBNORG0000011010","Enoplognatha latimana","mature",3
"NBNORG0000011011","Enoplognatha thoracica","mature",3
"NBNORG0000011012","Enoplognatha mordax","mature",4
"NBNORG0000011013","Enoplognatha oelandica","mature",4
"NBNORG0000011014","Robertus lividus","mature",3
"NBNORG0000011015","Robertus arundineti","mature",3
"NBNORG0000011016","Robertus neglectus","mature",3
"NBNORG0000011017","Robertus scoticus","mature",4
"NBNORG0000011018","Robertus insignis","mature",4
"NBNORG0000011019","Pholcomma gibbum","mature",3
"NBNORG0000011020","Theonoe minutissima","mature",3
"NBNORG0000011021","Nesticus cellulanus","mature",3
"NBNORG0000011022","Tetragnatha extensa","mature",3
"NBNORG0000011023","Tetragnatha pinicola","mature",3
"NBNORG0000011024","Tetragnatha montana","mature",3
"NBNORG0000011025","Tetragnatha obtusa","mature",3
"NBNORG0000011026","Tetragnatha nigrita","mature",3
"NBNORG0000011027","Tetragnatha striata","mature",3
"NBNORG0000011028","Pachygnatha clercki","mature",3
"NBNORG0000011029","Pachygnatha listeri","mature",3
"NBNORG0000011030","Pachygnatha degeeri","mature",3
"NBNORG0000011031","Metellina mengei","mature",3
"NBNORG0000011032","Metellina merianae","mature",3
"NBNORG0000011033","Meta menardi","mature",3
"NBNORG0000011034","Meta bourneti","mature",3
"NBNORG0000011035","Zygiella x-notata","mature",3
"NBNORG0000011036","Zygiella atrica","mature",3
"NBNORG0000011037","Gibbaranea bituberculata","mature",4
"NBNORG0000011038","Gibbaranea gibbosa","mature",3
"NBNORG0000011039","Araneus angulatus","mature",3
"NBNORG0000011040","Araneus diadematus","mature",1
"NBNORG0000011041","Araneus quadratus","mature",2
"NBNORG0000011042","Araneus marmoreus","mature",3
"NBNORG0000011043","Araneus alsine","mature",3
"NBNORG0000011045","Larinioides cornutus","mature",3
"NBNORG0000011046","Larinioides patagiatus","mature",3
"NBNORG0000011047","Nuctenea umbratica","mature",2
"NBNORG0000011048","Neoscona adianta","mature",3
"NBNORG0000011049","Araniella cucurbitina sensu lato","mature",2
"NBNORG0000011050","Araniella inconspicua","mature",4
"NBNORG0000011051","Araniella alpica","mature",4
"NBNORG0000011052","Araniella displicata","mature",4
"NBNORG0000011053","Zilla diodia","mature",3
"NBNORG0000011054","Hypsosinga albovittata","mature",3
"NBNORG0000011055","Hypsosinga sanguinea","mature",3
"NBNORG0000011056","Hypsosinga heri","mature",5
"NBNORG0000011057","Singa hamata","mature",3
"NBNORG0000011058","Cercidia prominens","mature",3
"NBNORG0000011059","Mangora acalypha","mature",3
"NBNORG0000011060","Cyclosa conica","mature",2
"NBNORG0000011061","Argiope bruennichi","mature",2
"NBNORG0000011062","Theridiosoma gemmosum","mature",3
"NBNORG0000011063","Ceratinella brevipes","mature",3
"NBNORG0000011064","Ceratinella brevis","mature",3
"NBNORG0000011065","Ceratinella scabrosa","mature",3
"NBNORG0000011066","Walckenaeria acuminata","mature",3
"NBNORG0000011067","Walckenaeria mitrata","mature",4
"NBNORG0000011068","Walckenaeria antica","mature",3
"NBNORG0000011069","Walckenaeria alticeps","mature",4
"NBNORG0000011070","Walckenaeria cucullata","mature",3
"NBNORG0000011071","Walckenaeria nodosa","mature",3
"NBNORG0000011072","Walckenaeria atrotibialis","mature",3
"NBNORG0000011073","Walckenaeria capito","mature",3
"NBNORG0000011074","Walckenaeria incisa","mature",4
"NBNORG0000011075","Walckenaeria dysderoides","mature",3
"NBNORG0000011076","Walckenaeria stylifrons","mature",4
"NBNORG0000011077","Walckenaeria nudipalpis","mature",3
"NBNORG0000011078","Walckenaeria obtusa","mature",3
"NBNORG0000011079","Walckenaeria monoceros","mature",3
"NBNORG0000011080","Walckenaeria corniculans","mature",4
"NBNORG0000011081","Walckenaeria furcillata","mature",3
"NBNORG0000011082","Walckenaeria unicornis","mature",3
"NBNORG0000011083","Walckenaeria kochi","mature",3
"NBNORG0000011084","Walckenaeria clavicornis","mature",3
"NBNORG0000011085","Walckenaeria cuspidata","mature",3
"NBNORG0000011086","Walckenaeria vigilax","mature",3
"NBNORG0000011087","Dicymbium nigrum","mature",3
"NBNORG0000011088","Dicymbium tibiale","mature",3
"NBNORG0000011089","Entelecara acuminata","mature",3
"NBNORG0000011090","Entelecara congenera","mature",4
"NBNORG0000011091","Entelecara erythropus","mature",3
"NBNORG0000011092","Entelecara flavipes","mature",3
"NBNORG0000011093","Entelecara omissa","mature",4
"NBNORG0000011094","Entelecara errata","mature",4
"NBNORG0000011095","Moebelia penicillata","mature",3
"NBNORG0000011096","Hylyphantes graminicola","mature",3
"NBNORG0000011097","Gnathonarium dentatum","mature",3
"NBNORG0000011098","Trematocephalus cristatus","mature",3
"NBNORG0000011099","Tmeticus affinis","mature",3
"NBNORG0000011100","Gongylidium rufipes","mature",3
"NBNORG0000011101","Dismodicus bifrons","mature",3
"NBNORG0000011102","Dismodicus elevatus","mature",4
"NBNORG0000011103","Hypomma bituberculatum","mature",3
"NBNORG0000011104","Hypomma cornutum","mature",3
"NBNORG0000011105","Metopobactrus prominulus","mature",3
"NBNORG0000011106","Baryphyma pratense","mature",3
"NBNORG0000011107","Baryphyma gowerense","mature",4
"NBNORG0000011108","Baryphyma trifrons","mature",3
"NBNORG0000011109","Baryphyma maritimum","mature",3
"NBNORG0000011110","Gonatium rubens","mature",3
"NBNORG0000011111","Gonatium rubellum","mature",3
"NBNORG0000011112","Gonatium paradoxum","mature",4
"NBNORG0000011113","Maso sundevalli","mature",3
"NBNORG0000011114","Maso gallicus","mature",4
"NBNORG0000011115","Peponocranium ludicrum","mature",3
"NBNORG0000011117","Pocadicnemis juncea","mature",4
"NBNORG0000011118","Hypselistes jacksoni","mature",3
"NBNORG0000011120","Oedothorax gibbosus","mature",3
"NBNORG0000011121","Oedothorax fuscus","mature",3
"NBNORG0000011122","Oedothorax agrestis","mature",3
"NBNORG0000011123","Oedothorax retusus","mature",3
"NBNORG0000011124","Oedothorax apicatus","mature",3
"NBNORG0000011125","Trichopternoides thorelli","mature",3
"NBNORG0000011126","Trichopterna cito","mature",4
"NBNORG0000011127","Pelecopsis mengei","mature",3
"NBNORG0000011128","Pelecopsis parallela","mature",3
"NBNORG0000011129","Pelecopsis elongata","mature",4
"NBNORG0000011130","Pelecopsis radicicola","mature",4
"NBNORG0000011131","Silometopus elegans","mature",3
"NBNORG0000011132","Silometopus ambiguus","mature",3
"NBNORG0000011133","Silometopus reussi","mature",3
"NBNORG0000011134","Silometopus incurvatus","mature",3
"NBNORG0000011135","Mecopisthes peusi","mature",3
"NBNORG0000011136","Cnephalocotes obscurus","mature",3
"NBNORG0000011137","Acartauchenius scurrilis","mature",4
"NBNORG0000011138","Trichoncus saxicola","mature",4
"NBNORG0000011139","Trichoncus hackmani","mature",4
"NBNORG0000011140","Trichoncus affinis","mature",4
"NBNORG0000011141","Evansia merens","mature",3
"NBNORG0000011142","Tiso vagans","mature",3
"NBNORG0000011143","Tiso aestivus","mature",4
"NBNORG0000011144","Troxochrus scabriculus","mature",3
"NBNORG0000011145","Minyriolus pusillus","mature",3
"NBNORG0000011146","Tapinocyba praecox","mature",3
"NBNORG0000011147","Tapinocyba pallens","mature",3
"NBNORG0000011148","Tapinocyba insecta","mature",3
"NBNORG0000011149","Tapinocyba mitis","mature",4
"NBNORG0000011150","Tapinocyboides pygmaeus","mature",4
"NBNORG0000011151","Microctenonyx subitaneus","mature",3
"NBNORG0000011152","Satilatlas britteni","mature",4
"NBNORG0000011153","Thyreosthenius parasiticus","mature",3
"NBNORG0000011154","Thyreosthenius biovatus","mature",4
"NBNORG0000011155","Monocephalus fuscipes","mature",3
"NBNORG0000011156","Monocephalus castaneipes","mature",3
"NBNORG0000011157","Lophomma punctatum","mature",3
"NBNORG0000011158","Saloca diceros","mature",3
"NBNORG0000011159","Gongylidiellum vivum","mature",3
"NBNORG0000011160","Gongylidiellum latebricola","mature",3
"NBNORG0000011161","Gongylidiellum murcidum","mature",4
"NBNORG0000011163","Micrargus apertus","mature",4
"NBNORG0000011164","Micrargus subaequalis","mature",4
"NBNORG0000011165","Micrargus laudatus","mature",4
"NBNORG0000011166","Notioscopus sarcinatus","mature",3
"NBNORG0000011167","Glyphesis cottonae","mature",4
"NBNORG0000011168","Glyphesis servulus","mature",4
"NBNORG0000011169","Erigonella hiemalis","mature",3
"NBNORG0000011170","Erigonella ignobilis","mature",3
"NBNORG0000011171","Savignia frontata","mature",3
"NBNORG0000011172","Diplocephalus cristatus","mature",3
"NBNORG0000011173","Diplocephalus permixtus","mature",3
"NBNORG0000011174","Diplocephalus latifrons","mature",3
"NBNORG0000011175","Diplocephalus connatus","mature",4
"NBNORG0000011176","Diplocephalus picinus","mature",3
"NBNORG0000011177","Diplocephalus protuberans","mature",4
"NBNORG0000011178","Araeoncus humilis","mature",3
"NBNORG0000011179","Araeoncus crassiceps","mature",3
"NBNORG0000011180","Panamomops sulcifrons","mature",3
"NBNORG0000011181","Lessertia dentichelis","mature",3
"NBNORG0000011182","Scotinotylus evansi","mature",3
"NBNORG0000011183","Typhochrestus digitatus","mature",3
"NBNORG0000011184","Typhochrestus simoni","mature",4
"NBNORG0000011185","Diplocentria bidentata","mature",3
"NBNORG0000011186","Erigone dentipalpis","mature",3
"NBNORG0000011187","Erigone atra","mature",3
"NBNORG0000011188","Erigone promiscua","mature",3
"NBNORG0000011189","Erigone arctica","mature",3
"NBNORG0000011190","Erigone longipalpis","mature",3
"NBNORG0000011191","Erigone tirolensis","mature",4
"NBNORG0000011192","Erigone welchi","mature",4
"NBNORG0000011193","Erigone psychrophila","mature",4
"NBNORG0000011194","Erigone aletris","mature",4
"NBNORG0000011195","Prinerigone vagans","mature",3
"NBNORG0000011196","Donacochara speciosa","mature",3
"NBNORG0000011197","Leptorhoptrum robustum","mature",3
"NBNORG0000011198","Drepanotylus uncatus","mature",3
"NBNORG0000011199","Leptothrix hardyi","mature",3
"NBNORG0000011200","Hilaira excisa","mature",3
"NBNORG0000011201","Hilaira nubigena","mature",4
"NBNORG0000011202","Hilaira pervicax","mature",4
"NBNORG0000011203","Halorates reprobus","mature",3
"NBNORG0000011204","Carorita limnaea","mature",4
"NBNORG0000011205","Wiehlea calcarifera","mature",4
"NBNORG0000011206","Mioxena blanda","mature",4
"NBNORG0000011207","Caviphantes saxetorum","mature",4
"NBNORG0000011208","Asthenargus paganus","mature",3
"NBNORG0000011209","Jacksonella falconeri","mature",3
"NBNORG0000011210","Pseudomaro aenigmaticus","mature",5
"NBNORG0000011211","Ostearius melanopygius","mature",3
"NBNORG0000011212","Aphileta misera","mature",3
"NBNORG0000011213","Porrhomma pygmaeum","mature",3
"NBNORG0000011214","Porrhomma convexum","mature",4
"NBNORG0000011215","Porrhomma rosenhaueri","mature",4
"NBNORG0000011216","Porrhomma pallidum","mature",4
"NBNORG0000011217","Porrhomma microphthalmum","mature",4
"NBNORG0000011218","Porrhomma errans","mature",4
"NBNORG0000011219","Porrhomma egeria","mature",4
"NBNORG0000011220","Porrhomma oblitum","mature",4
"NBNORG0000011221","Porrhomma montanum","mature",4
"NBNORG0000011222","Agyneta subtilis","mature",4
"NBNORG0000011223","Agyneta conigera","mature",3
"NBNORG0000011224","Agyneta decora","mature",4
"NBNORG0000011225","Agyneta cauta","mature",4
"NBNORG0000011226","Agyneta olivacea","mature",4
"NBNORG0000011227","Agyneta ramosa","mature",4
"NBNORG0000011228","Agyneta innotabilis","mature",3
"NBNORG0000011229","Agyneta rurestris","mature",3
"NBNORG0000011230","Agyneta mollis","mature",4
"NBNORG0000011232","Agyneta simplicitarsis","mature",4
"NBNORG0000011233","Agyneta gulosa","mature",4
"NBNORG0000011234","Agyneta nigripes","mature",4
"NBNORG0000011235","Microneta viaria","mature",3
"NBNORG0000011236","Maro minutus","mature",3
"NBNORG0000011237","Maro sublestus","mature",4
"NBNORG0000011238","Maro lepidus","mature",4
"NBNORG0000011239","Syedra gracilis","mature",3
"NBNORG0000011240","Centromerus sylvaticus","mature",3
"NBNORG0000011241","Centromerus prudens","mature",3
"NBNORG0000011242","Centromerus arcanus","mature",4
"NBNORG0000011243","Centromerus levitarsis","mature",4
"NBNORG0000011244","Centromerus dilutus","mature",3
"NBNORG0000011245","Centromerus capucinus","mature",4
"NBNORG0000011246","Centromerus incilium","mature",3
"NBNORG0000011247","Centromerus serratus","mature",4
"NBNORG0000011248","Centromerus albidus","mature",4
"NBNORG0000011249","Centromerus cavernarum","mature",4
"NBNORG0000011250","Centromerus persimilis","mature",5
"NBNORG0000011251","Tallusia experta","mature",3
"NBNORG0000011252","Centromerita bicolor","mature",3
"NBNORG0000011253","Centromerita concinna","mature",3
"NBNORG0000011254","Sintula corniger","mature",3
"NBNORG0000011255","Oreonetides vaginatus","mature",4
"NBNORG0000011256","Saaristoa abnormis","mature",3
"NBNORG0000011257","Saaristoa firma","mature",3
"NBNORG0000011258","Macrargus rufus","mature",3
"NBNORG0000011259","Macrargus carpenteri","mature",4
"NBNORG0000011260","Bathyphantes approximatus","mature",3
"NBNORG0000011261","Bathyphantes gracilis","mature",3
"NBNORG0000011262","Bathyphantes parvulus","mature",3
"NBNORG0000011263","Bathyphantes nigrinus","mature",3
"NBNORG0000011264","Kaestneria dorsalis","mature",3
"NBNORG0000011265","Kaestneria pullata","mature",3
"NBNORG0000011266","Diplostyla concolor","mature",3
"NBNORG0000011267","Poeciloneta variegata","mature",3
"NBNORG0000011268","Drapetisca socialis","mature",3
"NBNORG0000011269","Tapinopa longidens","mature",3
"NBNORG0000011270","Floronia bucculenta","mature",3
"NBNORG0000011271","Taranucnus setosus","mature",3
"NBNORG0000011272","Labulla thoracica","mature",3
"NBNORG0000011273","Stemonyphantes lineatus","mature",3
"NBNORG0000011274","Bolyphantes luteolus","mature",3
"NBNORG0000011275","Bolyphantes alticeps","mature",3
"NBNORG0000011276","Lepthyphantes leprosus","mature",3
"NBNORG0000011277","Lepthyphantes minutus","mature",3
"NBNORG0000011279","Helophora insignis","mature",3
"NBNORG0000011280","Pityohyphantes phrygianus","mature",3
"NBNORG0000011281","Linyphia triangularis","mature",3
"NBNORG0000011282","Linyphia hortensis","mature",3
"NBNORG0000011283","Microlinyphia pusilla","mature",3
"NBNORG0000011284","Microlinyphia impigra","mature",3
"NBNORG0000011285","Allomengea scopigera","mature",3
"NBNORG0000011286","Allomengea vidua","mature",3
"NBNORG0000023135","Zelotes apricorum","mature",3
"NBNORG0000023173","Neriene furtiva","mature",3
"NBNORG0000023198","Minicia marginella","mature",5
"NBNORG0000023221","Heliophanus dampfi","mature",4
"NBNORG0000024696","Steatoda nobilis","mature",3
"NBNORG0000026721","Araneus triguttatus","mature",4
"NBNORG0000026773","Collinsia distincta","mature",4
"NBNORG0000026870","Gnaphosa nigerrima","mature",4
"NBNORG0000026908","Larinioides sclopetarius","mature",3
"NBNORG0000026967","Neriene radiata","mature",4
"NBNORG0000027092","Styloctetor romanus","mature",3
"NBNORG0000041006","Agalenatea redii","mature",3
"NBNORG0000041032","Aelurillus v-insignitus","mature",3
"NBNORG0000041130","Araneus sturmi","mature",3
"NBNORG0000041132","Araniella opisthographa","mature",3
"NBNORG0000041396","Centromerus brevipalpus","mature",4
